scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor,batch_size
swatvlinear_(no mean)_normal_KL11_053722_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.4,0.45,0.36500000000000005,108141,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07820422818834563,0.0,0.1,0.1,0.15,0.36500000000000005,0.07088723439378913,1.0,0.11613227128982544,8.610870939606016,0.6311378479003906,20.8603515625,1127.2249767780304,5.636124883890152,8782.452663794584,1631.79052734375,1,0,0,mul,linear_attn,split_max,symmetric,mlp,512
swatvlinear_(no mean)_normal_KL11_060211_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.5,0.55,0.43500000000000005,58988,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.14547654259917753,0.05,0.15,0.2,0.35,0.43500000000000005,0.15008331019803636,1.0,0.12269988059997558,8.14996718098028,0.443634033203125,18.97216796875,172.0815830230713,3.374148686726888,14670.070763246886,774.77880859375,1,0,0,mul,gate,max,symmetric,mlp,512
swatvlinear_(no mean)_normal_KL11_060803_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.55,0.55,0.44000000000000006,58988,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1402188856609357,0.05,0.15,0.2,0.35,0.44000000000000006,0.1593737745050923,1.0,0.11211241483688354,8.919618772416388,0.443634033203125,18.97216796875,366.73813796043396,3.427459233275084,14441.893143307087,774.77880859375,1,0,0,mul,gate,split_diff,symmetric,mlp,512
swatvlinear_(no mean)_normal_KL11_061752_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.35,0.4,0.315,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08259648065826761,0.0,0.1,0.15,0.2,0.315,0.05499999999999999,1.0,0.09466115236282349,10.563995631144804,0.5017433166503906,20.3427734375,1084.412831544876,5.422064157724381,9129.18006133932,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_064143_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.25,0.45,0.31500000000000006,74733,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1105713558465552,0.0,0.1,0.2,0.4,0.31500000000000006,0.08674675786448736,1.0,0.12622418403625488,7.92241207685505,0.5036964416503906,20.34765625,1166.703447818756,5.833517239093781,8485.27534439746,1811.97412109375,1,0,0,gate,linear_attn,max,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_070713_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.15,0.2,0.25,0.35,0.27999999999999997,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10332632082935181,0.05,0.1,0.1,0.15,0.27999999999999997,0.07483314773547882,1.0,0.10682960748672485,9.3607008724081,0.5017433166503906,20.3427734375,1058.1698877811432,5.290849438905716,9355.586578596285,1541.27197265625,1,0,0,add,linear_attn,max,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_073032_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.5,0.55,0.43,25068,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.17471551357271445,0.1,0.15,0.15,0.35,0.43,0.1646207763315433,1.0,0.10543694496154785,9.484341568931965,0.314239501953125,18.45458984375,371.9970636367798,3.234757075102433,15302.231002441675,774.26123046875,1,0,0,mul,gate,max,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_074020_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.25,0.4,0.295,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09693455057004405,0.0,0.05,0.1,0.35,0.295,0.07566372975210779,1.0,0.09431127309799195,10.60318631221289,0.5017433166503906,20.3427734375,1092.918787240982,5.46459393620491,9058.129584350492,1631.27197265625,1,0,0,mul,linear_attn,split_diff,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_080425_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.25,0.35,0.28500000000000003,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12297630440528921,0.05,0.05,0.15,0.3,0.28500000000000003,0.03905124837953326,1.0,0.11240463256835938,8.896430486455667,0.5017433166503906,20.3427734375,1097.204849243164,5.486024246215821,9022.745394197571,1631.27197265625,1,0,0,mul,linear_attn,split_max,symmetric,linear,512
swatvlinear_(no mean)_normal_KL11_082825_8_0.0001_2_window_8,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.35,0.45,0.35000000000000003,108141,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09107961464578981,0.05,0.05,0.05,0.15,0.35000000000000003,0.08660254037844388,1.0,0.11226587295532227,8.90742639482226,0.6311378479003906,20.8603515625,1102.0759291648865,5.5103796458244325,8982.86564293416,1631.79052734375,1,0,0,mul,linear_attn,max,symmetric,mlp,512
vlinear_swat_ws_8_seed_1_numvars_51_14_075923_,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.3,0.45,0.45,0.375,73709,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10616010017310182,0.0,0.15,0.2,0.3,0.375,0.11011357772772622,1.0,0.13710372447967528,7.293747881723252,0.4997901916503906,20.3349609375,260.9507625102997,4.578083552812275,10812.166145284355,1541.26708984375,0,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_1_numvars_51_14_080719_,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.4,0.4,0.355,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13450780814252034,0.05,0.1,0.15,0.3,0.355,0.07228416147400482,1.0,0.12388103008270264,8.07226093722665,0.5017433166503906,20.3427734375,1110.8961901664734,5.554480950832367,8911.543749660772,1631.27294921875,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_1_numvars_51_14_083228_,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.325,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.0,0.0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09276293324333229,0.05,0.05,0.05,0.15,0.325,0.07500000000000001,1.0,0.12790879011154174,7.8180709795469,0.5017433166503906,20.3427734375,1115.0531885623932,5.575265942811966,8878.320874328456,1631.27294921875,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_1_numvars_51_14_085738_,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.25,0.35,0.5,0.36500000000000005,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.0,0.0,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07142426233318701,0.0,0.05,0.1,0.2,0.36500000000000005,0.11629703349613008,1.0,0.19138160943984986,5.225162453836998,0.5017433166503906,20.3427734375,1110.5981798171997,5.552990899085999,8913.935012597867,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_1_numvars_51_14_153119_,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.3,0.35,0.28500000000000003,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12037545510174845,0.0,0.1,0.25,0.4,0.28500000000000003,0.03905124837953326,1.0,0.1591074585914612,6.285060479582488,0.5014991760253906,20.341796875,1096.8633925914764,5.484316962957382,9025.55420015476,1631.271484375,1,1,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_051744_,swat,2,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.35,0.4,0.315,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08259648065826761,0.0,0.1,0.15,0.2,0.315,0.05499999999999999,1.0,0.2021995186805725,4.945610190001312,0.5017433166503906,20.3427734375,1157.9850206375122,5.789925103187561,8549.160674418574,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_054358_,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.25,0.45,0.31500000000000006,74733,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1105713558465552,0.0,0.1,0.2,0.4,0.31500000000000006,0.08674675786448736,1.0,0.46724222898483275,2.1402175102466203,0.5036964416503906,20.34765625,1292.8596212863922,6.464298106431961,7657.289188249009,1811.97412109375,1,0,0,gate,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_061311_,swat,2,normal_KL,vlinear,128,0,0.0001,0.15,0.2,0.25,0.35,0.27999999999999997,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10332632082935181,0.05,0.1,0.1,0.15,0.27999999999999997,0.07483314773547882,1.0,0.15286674499511718,6.541645143500253,0.5017433166503906,20.3427734375,1199.6346657276154,5.998173328638077,8252.345720599418,1541.27197265625,1,0,0,add,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_064040_,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.33499999999999996,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1125564934695584,0.0,0.1,0.2,0.3,0.33499999999999996,0.06344288770224761,1.0,0.3433400273323059,2.9125645727060467,0.5014991760253906,20.341796875,1203.3493688106537,6.0167468440532685,8226.870979111078,1631.271484375,1,1,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_070722_,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.35,0.45,0.35000000000000003,108141,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09107961464578981,0.05,0.05,0.05,0.15,0.35000000000000003,0.08660254037844388,1.0,0.3589031219482422,2.786267209300595,0.6311378479003906,20.8603515625,1242.2571096420288,6.211285548210144,7969.203736618376,1631.79052734375,1,0,0,mul,linear_attn,max,symmetric,mlp,512
vlinear_swat_ws_8_seed_2_numvars_51_21_073534_,swat,2,normal_KL,vlinear,128,0,0.0001,0.25,0.4,0.45,0.45,0.41000000000000003,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09575747152472276,0.0,0.1,0.1,0.2,0.41000000000000003,0.07,1.0,0.1812973737716675,5.51579970076917,0.5017433166503906,20.3427734375,1220.8594698905945,6.104297349452972,8108.877593329523,1631.27294921875,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_080307_,swat,2,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.35,0.4,0.355,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.0,0.0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10942613021352213,0.0,0.05,0.25,0.45,0.355,0.052201532544552766,1.0,0.16927319765090942,5.9076097922028445,0.5017433166503906,20.3427734375,1228.366278886795,6.141831394433975,8059.322508406595,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_083057_,swat,2,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.4,0.4,0.35,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.0,0.0,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09518278244205353,0.0,0.1,0.2,0.25,0.35,0.07745966692414834,1.0,0.19285699129104614,5.185189260216503,0.5017433166503906,20.3427734375,1221.4129738807678,6.107064869403839,8105.202918015181,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_085843_,swat,3,normal_KL,vlinear,128,0,0.0001,0.15,0.25,0.35,0.45,0.335,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08246851554744962,0.0,0.1,0.15,0.2,0.335,0.0895823643358446,1.0,0.21608742475509643,4.62775657182899,0.5017433166503906,20.3427734375,1223.947083234787,6.119735416173935,8088.4215793346875,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_092630_,swat,3,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.35,0.4,0.33999999999999997,74733,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1372582558405578,0.05,0.1,0.15,0.3,0.33999999999999997,0.066332495807108,1.0,0.18275095224380494,5.471927712124405,0.5036964416503906,20.34765625,1293.3489315509796,6.466744657754898,7654.392220456853,1811.97314453125,1,0,0,gate,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_095535_,swat,3,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.5,0.335,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12050254782293539,0.05,0.1,0.1,0.25,0.335,0.08381527307120105,1.0,0.208018159866333,4.807272598904699,0.5017433166503906,20.3427734375,1194.4014616012573,5.972007308006287,8288.50291821309,1541.27294921875,1,0,0,add,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_102302_,swat,3,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.4,0.4,0.34500000000000003,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09727095949313401,0.0,0.05,0.2,0.35,0.34500000000000003,0.06873863542433761,1.0,0.39797786474227903,2.5127025611024276,0.5014991760253906,20.341796875,1210.342856645584,6.051714283227921,8179.3352566535505,1631.271484375,1,1,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_105007_,swat,3,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.3,0.35,0.305,108141,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08220860570418512,0.0,0.05,0.1,0.25,0.305,0.04716990566028301,1.0,0.3771794319152832,2.651258036319982,0.6311378479003906,20.8603515625,1268.533648967743,6.342668244838714,7804.128812866626,1631.79052734375,1,0,0,mul,linear_attn,max,symmetric,mlp,512
vlinear_swat_ws_8_seed_3_numvars_51_21_111914_,swat,3,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.35,0.45,0.3350000000000001,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13255645452505244,0.05,0.1,0.1,0.35,0.3350000000000001,0.08674675786448736,1.0,0.19650585651397706,5.088906853668618,0.5017433166503906,20.3427734375,1204.9898211956024,6.0249491059780125,8215.67105867942,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_114641_,swat,3,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.35,0.4,0.33499999999999996,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.0,0.0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09271076350235942,0.0,0.1,0.2,0.25,0.33499999999999996,0.07088723439378912,1.0,0.18886189460754393,5.294874342323027,0.5017433166503906,20.3427734375,1211.9000260829926,6.059500130414963,8168.825634897748,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_3_numvars_51_21_121415_,swat,3,normal_KL,vlinear,128,0,0.0001,0.15,0.3,0.4,0.4,0.345,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.0,0.0,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1165708180037279,0.05,0.05,0.15,0.25,0.345,0.08200609733428363,1.0,0.20593063831329345,4.85600398362601,0.5017433166503906,20.3427734375,1216.6831772327423,6.083415886163712,8136.7114999620335,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear,512
vlinear_swat_ws_8_seed_1_numvars_51_21_162449_,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.5,0.55,0.43500000000000005,25068,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13406268075473082,0.05,0.15,0.15,0.3,0.43500000000000005,0.15660459763365825,1.0,0.24724719524383545,4.0445352636409035,0.314239501953125,18.45458984375,554.4299783706665,4.582065936947657,10802.769030638121,774.26123046875,1,0,0,mul,gate,max,symmetric,linear,512
vlinear_swat_ws_8_seed_2_numvars_51_21_164130_,swat,2,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.5,0.55,0.43,25068,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.17471551357271445,0.1,0.15,0.15,0.35,0.43,0.1646207763315433,1.0,0.28599441051483154,3.4965718322950945,0.314239501953125,18.45458984375,596.3957691192627,5.186050166254458,9544.643498068948,774.26123046875,1,0,0,mul,gate,max,symmetric,linear,512
