scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL05_152756_20_0.0001_1_window_20,swat,1,normal_KL,vlinear,64,0,0.0001,0.15,0.35,0.45,0.55,0.43999999999999995,10012,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.209784824130321,0.0,0.3,0.6,0.7,0.43999999999999995,0.128062484748657,1.0,0.09763503074645996,10.242225483564544,0.117218017578125,18.40576171875,95.34617948532104,0.6191310356189679,10658.486847461521,2156.43359375,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL05_154603_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,64,0,0.0001,0.15,0.4,0.45,0.55,0.4149999999999999,12381,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.28346673596673594,0.05,0.5,0.5,0.7,0.4149999999999999,0.1285496013218244,1.0,0.07457656860351562,13.409037432608006,0.12479019165039062,17.62841796875,149.25929832458496,0.7462964916229248,44217.010759676916,427.26708984375,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL05_155114_20_0.0001_1_window_20,swat,1,normal_KL,vlinear,64,0,0.0001,0.15,0.35,0.5,0.55,0.45499999999999996,14237,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.18949712571762262,0.0,0.25,0.55,0.7,0.45499999999999996,0.1331352695569435,1.0,0.09791918992996215,10.21250278638193,0.13333511352539062,18.4228515625,71.83385729789734,0.619257390499115,10656.31206222872,2156.45068359375,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL05_174013_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,64,0,0.0001,0.15,0.4,0.45,0.55,0.41,8156,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2992141641038699,0.05,0.55,0.55,0.7,0.41,0.13747727084867523,1.0,0.10393586158752441,9.62131823151242,0.108673095703125,17.611328125,146.08980464935303,0.7304490232467651,45176.3216183425,427.25,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL05_174503_20_0.0001_1_window_20,swat,1,normal_KL,vlinear,64,0,0.0001,0.15,0.35,0.45,0.55,0.43999999999999995,10012,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.20140710555908123,0.0,0.3,0.6,0.7,0.43999999999999995,0.128062484748657,1.0,0.09113577604293824,10.972639323648862,0.117218017578125,18.40576171875,93.44757795333862,0.6068024542424586,10875.038414665432,2156.43359375,1,0,0,mul,gate,split_max,symmetric,linear
----

swatvlinear_(no mean)_normal_KL06_133614_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.30999999999999994,90013,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07756971066341792,0.0,0.05,0.15,0.15,0.30999999999999994,0.058309518948453015,1.0,0.2321645975112915,4.307288926561528,0.5618019104003906,19.59521484375,389.4163718223572,1.947081859111786,16947.926377914788,743.2568359375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_134614_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.3,0.35,0.29500000000000004,123421,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04854776755882333,0.0,0.0,0.1,0.1,0.29500000000000004,0.05220153254455274,1.0,0.10017430782318115,9.982599548030935,0.6892433166503906,20.10498046875,403.0262167453766,2.015131083726883,16375.609639731238,781.11865234375,1,0,0,mul,linear_attn,max,symmetric,mlp
swatvlinear_(no mean)_normal_KL06_135621_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.25,0.3,0.35,0.305,90013,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04705646030042841,0.0,0.0,0.05,0.1,0.305,0.04153311931459037,1.0,0.08379495143890381,11.933893186024642,0.5618019104003906,19.59521484375,397.3409917354584,1.9867049586772918,16609.914751493885,754.724609375,1,0,0,mul,linear_attn,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_140619_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.35,0.31,123421,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09675607862687693,0.0,0.05,0.2,0.4,0.31,0.04898979485566354,1.0,0.09520621299743652,10.50351619412617,0.6892433166503906,20.10498046875,412.9237062931061,2.0646185314655305,15983.097844508971,807.11865234375,1,0,0,mul,linear_attn,split_max,symmetric,mlp
swatvlinear_(no mean)_normal_KL06_141642_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.35,0.5,0.55,0.43499999999999994,24348,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.22620400656690975,0.05,0.35,0.4,0.6,0.43499999999999994,0.136106575888162,1.0,0.08087180852890015,12.365248387423442,0.311309814453125,18.103515625,246.01490306854248,1.2300745153427124,26826.83007281564,339.45458984375,1,0,0,mul,gate,max,symmetric,linear


------------
swatvlinear_(no mean)_normal_KL06_143259_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.45,0.55,0.395,24348,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2788415750915751,0.05,0.45,0.5,0.7,0.395,0.1386542462386205,1.0,0.08303613662719726,12.042949499079473,0.311309814453125,18.103515625,246.89496660232544,1.2344748330116273,26731.20513886506,353.998046875,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_143951_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.35,0.5,0.55,0.43499999999999994,24348,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.22620400656690975,0.05,0.35,0.4,0.6,0.43499999999999994,0.136106575888162,1.0,0.1396864891052246,7.158888496701415,0.311309814453125,18.103515625,242.37767100334167,1.2118883550167083,27229.405962519577,339.45458984375,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_144940_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.2,0.3,0.45,0.31,73501,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1549642183833732,0.05,0.15,0.3,0.4,0.31,0.09165151389911681,1.0,0.09290864467620849,10.763261088191014,0.4988136291503906,19.3427734375,366.4798913002014,1.832399456501007,18008.627912939934,704.81689453125,1,0,0,mul,linear_attn,max,symmetric,linear
