scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,flops,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj
batadalvlinear_(no mean)_normal_KL23_181435_16_0.0001_3_window_16,batadal,3,normal_KL,vlinear,256,0,0.0001,0.42857142857142855,0.23809523809523808,0.14285714285714285,0.1976190476190476,0.22074829931972792,279445,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.38855390641104925,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.22074829931972792,0.07861853286616476,1.0,0.14678518171422184,6.812676786045844,1.839141845703125,504.37109375,0,0,0,0,1,0
batadalGVAR_(no mean)_normal_KL23_181523_16_0.0001_3_window_16,batadal,3,normal_KL,GVAR,256,0,0.0001,0.14285714285714285,0.14285714285714285,0.17142857142857146,0.21547619047619046,0.18505102040816326,14205015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3868256604967568,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.18505102040816326,0.025485867075926257,1.0,0.34748557614264947,2.877817292737011,54.959999084472656,586.54296875,0,0,0,0,1,0
batadalcLSTM_(no mean)_normal_KL23_181628_16_0.0001_3_window_16,batadal,3,normal_KL,cLSTM,256,0,0.0001,0.2857142857142857,0.23809523809523808,0.19999999999999998,0.230952380952381,0.23335034013605443,13264683,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13673391327155096,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.23335034013605443,0.02814597077354626,1.0,1.4667060697143566,0.6817998647777818,51.37291717529297,621.33203125,0,0,0,0,1,0
batadalcMLP_(no mean)_normal_KL23_181743_16_0.0001_3_window_16,batadal,3,normal_KL,cMLP,256,0,0.0001,0.2857142857142857,0.14285714285714285,0.1142857142857143,0.13452380952380952,0.14171768707482993,7122219,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3927295918367347,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14171768707482993,0.05040312810513028,1.0,0.1298320551428073,7.702258112606023,27.94127655029297,548.80859375,0,0,0,0,1,0
batadalCUTS_PLUS_(no mean)_normal_KL23_182031_16_0.0001_3_window_16,batadal,3,normal_KL,CUTS_PLUS,256,0,0.0001,0.14285714285714285,0.19047619047619047,0.17142857142857146,0.3011904761904762,0.19539115646258504,265828,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4408521303258145,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.19539115646258504,0.0452645854873127,1.0,0.676083440857058,1.4791073698422776,1.7862205505371094,632.69140625,0,0,0,0,1,0
batadalcMLP_(no mean)_normal_KL26_132512_16_0.0001_3_window_16,batadal,3,normal_KL,cMLP,256,0,0.0001,0.2857142857142857,0.14285714285714285,0.1142857142857143,0.13452380952380952,0.14171768707482993,7122219,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3927295918367347,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14171768707482993,0.05040312810513028,1.0,0.14804609142856862,6.754653164771285,27.94127655029297,480.83984375,0,0,0,0,1,0
batadaldeep_mlp_(no mean)_normal_KL26_161324_16_0.0001_1_window_16,batadal,1,normal_KL,deep_mlp,256,0,0.0001,0.2857142857142857,0.09523809523809523,0.1142857142857143,0.10595238095238095,0.12384353741496601,42615045,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3888955582232893,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.12384353741496601,0.05583728832389203,1.0,1.2174220208571245,0.8214078461435675,163.33566284179688,435.2265625,0,0,0,0,1,0
batadaldeep_mlp_(no mean)_normal_KL26_161507_16_0.0001_2_window_16,batadal,2,normal_KL,deep_mlp,256,0,0.0001,0.2857142857142857,0.14285714285714285,0.17142857142857146,0.1869047619047619,0.168843537414966,42615045,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3013543599257885,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.168843537414966,0.041336523525187865,1.0,1.346750912714242,0.7425278056686814,163.33566284179688,518.390625,0,0,0,0,1,0
batadaldeep_mlp_(no mean)_normal_KL26_161648_16_0.0001_3_window_16,batadal,3,normal_KL,deep_mlp,256,0,0.0001,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.11666666666666667,0.14574829931972788,42615045,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.38448773448773454,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14574829931972788,0.047990834830026766,1.0,1.3359167801428384,0.7485496214016253,163.33566284179688,715.015625,0,0,0,0,1,0
batadaliTransformer_(no mean)_normal_KL29_172419_16_0.0001_1_window_16,batadal,1,normal_KL,iTransformer,256,0,0.0001,0.0,0.0,0.028571428571428574,0.20357142857142857,0.07430272108843539,800015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07840328479273713,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07430272108843539,0.07175917377113264,1.0,0.07123077585726735,14.038875583831993,3.8239822387695312,497.453125,0,0,0,0,1,0
