scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb
aiopsbaro_(no mean)_normal_KL08_130102_6_0.0001_7_window_6,aiops,7,normal_KL,baro,256,2,0.0001,nan,nan,nan,nan,nan,0,6,0,60,0,0,256,2,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04105067410506741,0.020223152022315203,0.05230125523012552,0.09344490934449093,0.09344490934449093,nan,nan,1.0,0,0,0,0
aiopsbaro_(no mean)_normal_KL08_130545_6_0.0001_7_window_6,aiops,7,normal_KL,baro,256,2,0.0001,0.2543352601156069,0.33526011560693636,0.36994219653179183,0.41963712267180503,0.3564294889439399,0,6,0,60,0,0,256,2,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.34026974951830447,0.1676300578034682,0.43352601156069365,0.7745664739884393,0.7745664739884393,0.3564294889439399,0.05731884286738824,0.1206415620641562,0,0,0,0
