scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM
wadibaro_(no mean)_normal_KL04_200142_6_0.0001_1_window_6,wadi,1,normal_KL,baro,128,0,0.0001,0.25,0.25,0.25,0.375,0.275,0,6,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.27479127831568145,0.25,0.25,0.25,0.375,0.275,0.049999999999999996,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM
wadibaro_(no mean)_normal_KL04_200236_6_0.0001_1_window_6,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,0,6,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15651160784248141,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM
wadibaro_(no mean)_normal_KL04_200423_6_0.0001_1_window_6,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,0,6,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15651160784248141,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM
waditorai_(no mean)_normal_KL04_200515_6_0.0001_1_window_6,wadi,1,normal_KL,torai,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,0,6,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.14879702070140655,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM
wadircd_(no mean)_normal_KL04_200611_6_0.0001_1_window_6,wadi,1,normal_KL,rcd,128,0,0.0001,0.0,0.0,0.0,0.0,0.0,0,6,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2662909588620151,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM
wadivlinear_(no mean)_normal_KL04_201210_6_0.0001_1_window_6,wadi,1,normal_KL,vlinear,64,0,0.0001,0.125,0.25,0.25,0.375,0.2875,42122,6,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09931897759103642,0.0,0.125,0.125,0.25,0.2875,0.09762812094883318,1.0,0.21539703011512756,4.642589544830353,0.3925514221191406,19.3984375,261.20485854148865,1.3060242927074432,12338.208477420432,2211.49755859375,0,0,0
