scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer
aiopsvlinear_(no mean)_normal_KL18_174624_20_0.0001_7_window_20,aiops,7,normal_KL,vlinear,256,0,0.0001,0.3712374581939799,0.43255295429208507,0.47491638795986624,0.5343645484949836,0.4706220470350907,169766,20,0,200,0,0,0,0,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.6906354515050167,0.3979933110367893,1.0,1.0,1.0,0.4706220470350907,0.0534826598438505,0.21056338028169014,0.061229405195816704,16.33202211914222,1.4107818603515625,21.4619140625,24.49882411956787,0.4016200675338995,11433.691618540459,1485.953125,0
aiopsvlinear_(no mean)_normal_KL18_175744_20_0.0001_7_window_20,aiops,7,normal_KL,vlinear,256,0,0.0001,0.3712374581939799,0.43255295429208507,0.47491638795986624,0.5343645484949836,0.4706220470350907,169766,20,0,200,0,0,0,0,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.6906354515050167,0.3979933110367893,1.0,1.0,1.0,0.4706220470350907,0.0534826598438505,0.21056338028169014,0.08766374460430847,11.407224326473186,1.4107818603515625,21.4619140625,24.968568325042725,0.4093207922138152,11218.58475638173,1485.953125,0
aiopsvlinear_(no mean)_normal_KL18_180458_20_0.0001_7_window_20,aiops,7,normal_KL,vlinear,256,0,0.0001,0.3712374581939799,0.43255295429208507,0.47491638795986624,0.5343645484949836,0.4706220470350907,169766,20,0,200,0,0,0,0,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.6906354515050167,0.3979933110367893,1.0,1.0,1.0,0.4706220470350907,0.0534826598438505,0.21056338028169014,0.06515657383462657,15.347645542844115,1.4107818603515625,21.4619140625,24.570133686065674,0.40278907682074877,11400.50777008423,1485.953125,0
aiopsvlinear_(no mean)_normal_KL18_182006_20_0.0001_7_window_20,aiops,7,normal_KL,vlinear,256,0,0.0001,0.3712374581939799,0.43255295429208507,0.47491638795986624,0.5343645484949836,0.4706220470350907,169766,20,0,200,0,0,0,0,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.6906354515050167,0.3979933110367893,1.0,1.0,1.0,0.4706220470350907,0.0534826598438505,0.21056338028169014,0.06575381397004909,15.208243288450168,1.4107818603515625,21.4619140625,24.40853476524353,0.40013991418432016,11475.985866995374,1485.953125,0
aiopsvlinear_(no mean)_normal_KL18_182633_20_0.0001_7_window_20,aiops,7,normal_KL,vlinear,256,0,0.0001,0.3712374581939799,0.43255295429208507,0.47491638795986624,0.5343645484949836,0.4706220470350907,169766,20,0,200,0,0,0,0,30,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.6906354515050167,0.3979933110367893,1.0,1.0,1.0,0.4706220470350907,0.0534826598438505,0.21056338028169014,0.06522554059491109,15.331417583958212,1.4107818603515625,21.4619140625,24.52578091621399,0.4020619822330162,11421.124609933135,1485.953125,0
smdvlinear_(no mean)_normal_KL18_183408_4_0.0001_7_window_4,smd,7,normal_KL,vlinear,128,0,0.0001,0.4676923076923077,0.4420512820512817,0.4452820512820514,0.48810989010989025,0.4591437118437119,49542,4,0,200,0,0,128,2,38,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09776139746666643,0.006153846153846154,0.06461538461538462,0.12615384615384614,0.31384615384615383,0.4591437118437119,0.014712083380909326,1.0,0.08527142451359676,11.727258055136012,0.393157958984375,18.45849609375,912.6328265666962,4.563164132833481,31048.631141835413,212.7890625,1
smdvlinear_(no mean)_normal_KL18_191227_4_0.0001_7_window_4,smd,7,normal_KL,vlinear,128,0,0.0001,0.4676923076923077,0.4420512820512817,0.4452820512820514,0.48810989010989025,0.4591437118437119,49542,4,0,200,0,0,128,2,38,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09776139746666643,0.006153846153846154,0.06461538461538462,0.12615384615384614,0.31384615384615383,0.4591437118437119,0.014712083380909326,1.0,0.09558631310096154,10.461748837867257,0.393157958984375,9.763671875,0,0,0,0,1
smdvlinear_(no mean)_normal_KL18_202618_4_0.0001_7_window_4,smd,7,normal_KL,vlinear,128,0,0.0001,0.4676923076923077,0.4420512820512817,0.4452820512820514,0.48810989010989025,0.4591437118437119,49542,4,0,200,0,0,128,2,38,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09776139746666643,0.006153846153846154,0.06461538461538462,0.12615384615384614,0.31384615384615383,0.4591437118437119,0.014712083380909326,1.0,0.08162989983191857,12.250413170407743,0.393157958984375,9.763671875,0,0,0,0,1
smdvlinear_(no mean)_normal_KL18_203507_4_0.0001_7_window_4,smd,7,normal_KL,vlinear,128,0,0.0001,0.4676923076923077,0.4420512820512817,0.4452820512820514,0.48810989010989025,0.4591437118437119,49542,4,0,200,0,0,128,2,38,0,vlinear,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09776139746666643,0.006153846153846154,0.06461538461538462,0.12615384615384614,0.31384615384615383,0.4591437118437119,0.014712083380909326,1.0,0.0783033825800969,12.77084037815474,0.393157958984375,9.763671875,0,0,0,0,1
