scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL06_221138_32_0.0001_1_window_32 (no dilution),swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.4,0.45,0.45,0.425,78541,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13521465189072585,0.05,0.1,0.2,0.25,0.425,0.03354101966249685,1.0,0.08389739990234375,11.919320517250787,0.5218849182128906,26.3525390625,211.50924444198608,1.9054886886665412,2164.274196183222,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_122353_32_0.0001_1_window_32 (with dilution),swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.4,0.45,0.45,0.42000000000000004,78541,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13441378980145974,0.05,0.1,0.2,0.25,0.42000000000000004,0.045825756949558406,1.0,0.44750767946243286,2.234598523987894,0.5218849182128906,26.3525390625,264.6035203933716,2.1168281631469728,1948.197813973277,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_123554_64_0.0001_1_window_64 (with dilution),swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.425,0.475,0.475,0.4425,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08618955943412464,0.0,0.0,0.15,0.25,0.4425,0.04479118216792229,1.0,0.11643683910369873,8.588347190612065,0.5555763244628906,35.8359375,376.20133209228516,1.8810066604614257,1096.2215303874443,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_163046_64_0.0001_1_window_64 (no dilution),swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.475,0.525,0.525,0.49750000000000005,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09510508491000481,0.0,0.0,0.2,0.35,0.49750000000000005,0.03944933459514876,1.0,0.17967942953109742,5.565467358226048,0.5555763244628906,35.8359375,365.38897681236267,1.8269448840618134,1128.6602119137785,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_124844_64_0.0001_1_window_64 (no dilution) (mean not max),swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.425,0.475,0.525,0.4425,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06433490046376203,0.0,0.0,0.0,0.25,0.4425,0.08518362518700409,1.0,0.2812783122062683,3.555197669369814,0.5555763244628906,35.55517578125,379.7758791446686,1.898879395723343,1085.9036148604473,1819.935546875,1,0,0,mul,linear_attn,mean,symmetric,linear
swatvlinear_(no mean)_normal_KL07_130125_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.325,0.425,0.475,0.4025,92365,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09602452953640973,0.0,0.0,0.15,0.4,0.4025,0.06368869601428498,1.0,0.1491075038909912,6.706570587695407,0.5863380432128906,35.958984375,390.58240818977356,1.9529120409488678,1055.8591256358527,1820.05859375,1,0,0,mul,linear_attn,mean_max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_131320_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.325,0.375,0.5,0.41500000000000004,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.11075309774766298,0.0,0.0,0.15,0.55,0.41500000000000004,0.08674675786448736,1.0,0.1106560468673706,9.037011788416528,0.5555763244628906,35.8359375,371.0691740512848,1.855345870256424,1111.383075822415,1719.529296875,1,0,0,add,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_132444_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.475,0.525,0.525,0.49750000000000005,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09510508491000481,0.0,0.0,0.2,0.35,0.49750000000000005,0.03944933459514876,1.0,0.17557284832000733,5.695641493366634,0.5555763244628906,35.8359375,383.54202151298523,1.917710107564926,1075.2407216637612,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_133306_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.475,0.525,0.4375,83789,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12626271845418924,0.0,0.2,0.35,0.4,0.4375,0.08605957239029252,1.0,0.1994257688522339,5.0143971150536615,0.5536231994628906,35.828125,348.186265707016,1.74093132853508,1184.4235129797369,1719.5234375,0,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_134104_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.425,0.475,0.475,0.4425,125389,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.044950666943619356,0.0,0.0,0.0,0.05,0.4425,0.0525,1.0,0.16872177124023438,5.926917389790501,0.7123146057128906,36.462890625,388.42875695228577,1.942143784761429,1061.7133582894296,1820.5625,1,0,0,mul,linear_attn,max,symmetric,mlp
