scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL08_000204_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.475,0.475,0.475,0.45999999999999996,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.75,0.75,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.11623058442444363,0.0,0.1,0.3,0.45,0.45999999999999996,0.03741657386773942,1.0,0.16634637117385864,6.011552839675953,0.5555763244628906,35.8359375,385.90514755249023,1.929525737762451,1068.6563851649737,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_001035_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.425,0.475,0.525,0.47250000000000003,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,1.0,1.0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1249526040479988,0.0,0.1,0.35,0.45,0.47250000000000003,0.05750000000000001,1.0,0.2524150967597961,3.9617281725095173,0.5555763244628906,35.8359375,384.18968868255615,1.9209484434127808,1073.4280803167342,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_002220_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.425,0.475,0.525,0.4675000000000001,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.2,0.2,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.11553692093659598,0.0,0.05,0.3,0.4,0.4675000000000001,0.05006246098625197,1.0,0.1618344783782959,6.179152984090645,0.5555763244628906,35.8359375,375.5113639831543,1.8775568199157715,1098.235738129354,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_003036_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.425,0.475,0.525,0.47750000000000004,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.3,0.3,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13705044989981657,0.0,0.15,0.3,0.55,0.47750000000000004,0.05055937104039172,1.0,0.11894505023956299,8.407243495933086,0.5555763244628906,35.8359375,378.88277220726013,1.8944138610363006,1088.4633196634366,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_003902_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.45,0.475,0.525,0.575,0.5175000000000001,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.4,0.4,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.11940634219814503,0.0,0.1,0.25,0.45,0.5175000000000001,0.04479118216792228,1.0,0.15225158929824828,6.568075936738385,0.5555763244628906,35.8359375,378.8955056667328,1.894477528333664,1088.4267399116022,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_004718_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.45,0.475,0.475,0.525,0.4875000000000001,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1448942278335233,0.0,0.15,0.25,0.55,0.4875000000000001,0.034003676271838625,1.0,0.1511102557182312,6.617684519472041,0.5555763244628906,35.8359375,382.7680838108063,1.9138404190540315,1077.4148040092082,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_005540_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.475,0.475,0.475,0.4674999999999999,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.6,0.6,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0973191284668145,0.0,0.0,0.2,0.45,0.4674999999999999,0.022499999999999985,1.0,0.126235294342041,7.921714804185022,0.5555763244628906,35.8359375,379.8572075366974,1.899286037683487,1085.6711201410037,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_010407_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.425,0.425,0.575,0.45249999999999996,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.7,0.7,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1256594137430652,0.0,0.1,0.35,0.45,0.45249999999999996,0.06368869601428498,1.0,0.21806273460388184,4.585836281547753,0.5555763244628906,35.8359375,381.1815392971039,1.9059076964855195,1081.899193650518,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_011237_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.475,0.475,0.475,0.4674999999999999,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.05,0.05,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10783905260573176,0.0,0.05,0.2,0.45,0.4674999999999999,0.022499999999999985,1.0,0.15491198301315307,6.455278543010409,0.5555763244628906,35.8359375,385.31728768348694,1.9265864384174347,1070.286782301758,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_012114_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.425,0.475,0.575,0.47250000000000003,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.25,0.25,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09586993614660014,0.0,0.05,0.15,0.3,0.47250000000000003,0.07619875327064086,1.0,0.16959198713302612,5.896504999470351,0.5555763244628906,35.8359375,384.7343111038208,1.923671555519104,1071.9085563666133,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_012943_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.475,0.475,0.575,0.49749999999999994,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.35,0.35,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1312279157068149,0.0,0.1,0.25,0.4,0.49749999999999994,0.059634302209382796,1.0,0.16311585903167725,6.130611737794294,0.5555763244628906,35.8359375,386.77450037002563,1.9338725018501282,1066.2543668350902,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_013820_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.425,0.425,0.525,0.4575,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.45,0.45,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10344753793417709,0.0,0.05,0.2,0.4,0.4575,0.052500000000000005,1.0,0.17609721422195435,5.6786815420009535,0.5555763244628906,35.8359375,382.9936306476593,1.9149681532382965,1076.7803091205806,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_014642_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.45,0.475,0.475,0.525,0.4875000000000001,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1448942278335233,0.0,0.15,0.25,0.55,0.4875000000000001,0.034003676271838625,1.0,0.15562762022018434,6.425594625074808,0.5555763244628906,35.8359375,383.7838661670685,1.9189193308353425,1074.563149615243,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_015505_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.475,0.475,0.525,0.47250000000000003,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.55,0.55,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09114548578834293,0.0,0.0,0.15,0.45,0.47250000000000003,0.07284401142166734,1.0,0.25889456272125244,3.862576291633763,0.5555763244628906,35.8359375,380.59670639038086,1.9029835319519044,1083.5616627144384,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_020334_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.475,0.525,0.525,0.48250000000000004,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.65,0.65,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10099524778444151,0.0,0.0,0.2,0.4,0.48250000000000004,0.06329494450586082,1.0,0.1581987738609314,6.321161508363365,0.5555763244628906,35.8359375,379.19948148727417,1.8959974074363708,1087.5542297223317,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL08_021151_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.475,0.475,0.575,0.49749999999999994,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.75,0.75,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12476448861346497,0.0,0.15,0.3,0.45,0.49749999999999994,0.07284401142166733,1.0,0.1399642586708069,7.144681145720064,0.5555763244628906,35.8359375,381.6547520160675,1.9082737600803374,1080.557749697921,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
