scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
wadibaro_(no mean)_normal_KL09_213214_16_0.0001_1_window_16,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.25,0.375,0.375,0.3125,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21148179453285204,0.125,0.25,0.375,0.375,0.3125,0.10077822185373188,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
waditorai_(no mean)_normal_KL09_213227_16_0.0001_1_window_16,wadi,1,normal_KL,torai,128,0,0.0001,0.125,0.25,0.375,0.375,0.3125,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.22327556402859655,0.125,0.25,0.375,0.375,0.3125,0.08385254915624211,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadircd_(no mean)_normal_KL09_213247_16_0.0001_1_window_16,wadi,1,normal_KL,rcd,128,0,0.0001,0.0,0.0,0.0,0.0,0.0,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2662909588620151,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadicLSTM_(no mean)_normal_KL09_213306_16_0.0001_1_window_16,wadi,1,normal_KL,cLSTM,64,0,0.0001,0.125,0.125,0.125,0.125,0.125,6283071,16,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.168112873305888,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.20541736483573914,4.868137612414825,24.199745178222656,128.8310546875,1065.324062347412,28.792542225605732,2098.7726448920303,1641.20263671875,1,0,0,mul,none,split_diff,bipartite,mlp,512
---with clipping
wadivlinear_(no mean)_normal_KL09_224455_16_0.0001_1_window_16,wadi,1,normal_KL,vlinear,64,0,0.0001,0.125,0.125,0.125,0.125,0.125,24832,16,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.17523217800435542,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.31344717741012573,3.190330212135117,0.3274345397949219,20.595703125,1211.5792636871338,14.957768687495479,4039.974227607754,3315.64794921875,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadiGVAR_(no mean)_normal_KL09_231038_16_0.0001_1_window_16,wadi,1,normal_KL,GVAR,64,0,0.0001,0.125,0.125,0.125,0.125,0.125,15911055,16,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.18537737292941597,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.2396067976951599,4.173504297955066,60.927589416503906,264.8369140625,1985.432565689087,10.560811519622803,5722.003454726775,2677.92578125,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadibaro_(no mean)_normal_KL09_235316_16_0.0001_1_window_16,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.25,0.375,0.375,0.3125,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21148179453285204,0.125,0.25,0.375,0.375,0.3125,0.10077822185373188,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
waditorai_(no mean)_normal_KL09_235329_16_0.0001_1_window_16,wadi,1,normal_KL,torai,128,0,0.0001,0.125,0.25,0.375,0.375,0.325,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.229545849650148,0.125,0.25,0.375,0.375,0.325,0.082915619758885,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadircd_(no mean)_normal_KL09_235349_16_0.0001_1_window_16,wadi,1,normal_KL,rcd,128,0,0.0001,0.0,0.0,0.0,0.0,0.0,0,16,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2662909588620151,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadicLSTM_(no mean)_normal_KL09_235409_16_0.0001_1_window_16,wadi,1,normal_KL,cLSTM,64,0,0.0001,0.125,0.125,0.125,0.125,0.125,6283071,16,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.16151122924923234,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0.21264615654945374,4.70264789275623,24.199745178222656,128.8310546875,1080.1244213581085,28.424326877844962,2125.9606343431387,1641.20263671875,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadivlinear_(no mean)_normal_KL10_022132_32_0.0001_1_window_32,wadi,1,normal_KL,vlinear,64,0,0.0001,0.0,0.125,0.25,0.25,0.175,28928,32,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0809444720731265,0.0,0.125,0.125,0.25,0.175,0.1,1.0,0.2877964675426483,3.4746778115051424,0.3459892272949219,24.783203125,3417.6739296913147,17.088369648456574,1768.103138073733,843.4326171875,1,0,0,mul,none,split_diff,bipartite,mlp,64
wadiGVAR_(no mean)_normal_KL10_032627_32_0.0001_1_window_32,wadi,1,normal_KL,GVAR,64,0,0.0001,0.125,0.125,0.25,0.25,0.2125,32882847,32,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.18157287807413092,0.125,0.25,0.25,0.25,0.2125,0.05728219618694799,1.0,0.23027244210243225,4.342682045970439,125.66983795166016,526.49169921875,4238.999613046646,27.88815534899109,1083.399013735523,1022.0947265625,1,0,0,mul,none,split_diff,bipartite,mlp,64
wadibaro_(no mean)_normal_KL10_044924_32_0.0001_1_window_32,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.125,0.125,0.375,0.2375,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1753280278043602,0.125,0.125,0.125,0.375,0.2375,0.11792476415070755,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
waditorai_(no mean)_normal_KL10_044935_32_0.0001_1_window_32,wadi,1,normal_KL,torai,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15596733380928848,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadircd_(no mean)_normal_KL10_045005_32_0.0001_1_window_32,wadi,1,normal_KL,rcd,128,0,0.0001,0.0,0.0,0.0,0.0,0.0,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2662909588620151,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
---no clipping, window32, 128 

wadivlinear_(no mean)_normal_KL10_051617_32_0.0001_1_window_32,wadi,1,normal_KL,vlinear,128,0,0.0001,0.0,0.0,0.125,0.125,0.0875,78464,32,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08326789495506434,0.0,0.125,0.125,0.25,0.0875,0.05728219618694799,1.0,0.4429417848587036,2.2576330212761375,0.6758232116699219,27.841796875,1237.2501561641693,22.9120399289661,1318.6953275951016,1168.5107421875,1,0,0,mul,none,split_diff,bipartite,mlp,64
wadiGVAR_(no mean)_normal_KL10_054109_32_0.0001_1_window_32,wadi,1,normal_KL,GVAR,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,65519647,32,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.16277286000163357,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.2778964638710022,3.5984624851656757,250.31021881103516,1021.03857421875,3441.8619272708893,28.68218272725741,1053.40657952391,1398.17724609375,1,0,0,mul,none,split_diff,bipartite,mlp,64
wadibaro_(no mean)_normal_KL10_064934_32_0.0001_1_window_32,wadi,1,normal_KL,baro,128,0,0.0001,0.125,0.125,0.125,0.375,0.2375,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.17510157852899788,0.125,0.125,0.125,0.375,0.2375,0.11792476415070755,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
waditorai_(no mean)_normal_KL10_064947_32_0.0001_1_window_32,wadi,1,normal_KL,torai,128,0,0.0001,0.125,0.125,0.125,0.125,0.125,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15572059891237472,0.125,0.125,0.125,0.125,0.125,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadircd_(no mean)_normal_KL10_065007_32_0.0001_1_window_32,wadi,1,normal_KL,rcd,128,0,0.0001,0.0,0.0,0.0,0.0,0.0,0,32,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2662909588620151,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadicLSTM_(no mean)_normal_KL10_065037_32_0.0001_1_window_32,wadi,1,normal_KL,cLSTM,128,0,0.0001,0.0,0.125,0.25,0.25,0.1875,16727551,32,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07757303554451976,0.0,0.125,0.125,0.125,0.1875,0.10077822185373188,1.0,0.22837498784065247,4.378763232590712,64.18314361572266,304.55810546875,9575.90101146698,106.39890012741088,283.96910084426855,1034.0751953125,1,0,0,mul,none,split_diff,bipartite,mlp,64
wadivlinear_(no mean)_normal_KL10_162743_8_0.0001_1_window_8,wadi,1,normal_KL,vlinear,128,0,0.0001,0.125,0.25,0.375,0.375,0.3125,69248,8,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1013407053588955,0.0,0.125,0.125,0.125,0.3125,0.08385254915624211,1.0,0.2601008117198944,3.8446631265299995,0.6370048522949219,20.4287109375,222.31624460220337,1.111581223011017,5435.500235991408,6807.7958984375,1,0,0,mul,none,split_diff,bipartite,mlp,1500
wadivlinear_(no mean)_normal_KL10_163524_8_0.0001_1_window_8,wadi,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.375,0.5,0.375,69248,8,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10695436507936507,0.0,0.125,0.125,0.375,0.375,0.05590169943749474,1.0,0.3254363238811493,3.0727977383532767,0.6370048522949219,20.4287109375,230.82119250297546,1.1541059625148773,5235.221198263339,2333.51171875,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadiCUTS_PLUS_(no mean)_normal_KL10_164047_8_0.0001_1_window_8,wadi,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.25,0.375,0.5,0.5,0.425,163584,8,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.17363700433553375,0.125,0.125,0.125,0.25,0.425,0.1,1.0,0.208502858877182,4.796097307179116,0.9966239929199219,20.0625,2377.5004959106445,11.887502479553223,508.26487821074096,3470.17919921875,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadiGVAR_(no mean)_normal_KL10_174438_8_0.0001_1_window_8,wadi,1,normal_KL,GVAR,128,0,0.0001,0.25,0.5,0.5,0.5,0.4625,14794759,8,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1645656351300785,0.125,0.125,0.125,0.25,0.4625,0.08003905296791061,1.0,0.24561044573783875,4.071488071266262,56.81012725830078,245.8232421875,119.70998048782349,0.5985499024391174,10094.396432742837,1396.80908203125,1,0,0,mul,none,split_diff,bipartite,mlp,512
wadibaro_(no mean)_normal_KL10_174829_8_0.0001_1_window_8,wadi,1,normal_KL,baro,128,0,0.0001,0.375,0.375,0.375,0.375,0.375,0,8,0,100,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.405010569716452,0.375,0.375,0.375,0.375,0.375,0.0,1.0,0,0,0,0,0,0,0,0,1,0,tinyMoM,mul,none,split_diff,bipartite,mlp,128
wadicLSTM_(no mean)_normal_KL10_174840_8_0.0001_1_window_8,wadi,1,normal_KL,cLSTM,128,0,0.0001,0.125,0.375,0.5,0.5,0.4125,16727551,8,0,200,0,0,128,2,127,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.005,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09353845704948646,0.0,0.125,0.125,0.25,0.4125,0.14842927608797396,1.0,0.2563322186470032,3.9011873157353922,64.18314361572266,304.26513671875,641.9461765289307,3.566367647382948,1694.1607252504398,1758.0791015625,1,0,0,mul,none,split_diff,bipartite,mlp,512
