scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL16_162351_10_0.0001_9_window_10,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.25,0.2533333333333333,0.2843333333333332,0.48603174603174615,0.33089404761904767,142888,10,0,100,0,0,64,2,20,0,mag_phase,attention,FEDformer
deep_mlp_(no mean)_normal_KL16_162459_1_0.0001_7_window_1,nonlinear,7,normal_KL,deep_mlp,64,2,0.0001,0.25,0.31499999999999995,0.36016666666666697,0.5019642857142856,0.38437619047619054,50753,1,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162546_3_0.0001_7_window_3,nonlinear,7,normal_KL,deep_mlp,64,2,0.0001,0.31,0.29833333333333323,0.358,0.5052777777777778,0.38219007936507937,51011,3,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162632_5_0.0001_7_window_5,nonlinear,7,normal_KL,deep_mlp,64,2,0.0001,0.21,0.25833333333333325,0.31033333333333324,0.4503174603174604,0.32009484126984133,51269,5,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162718_7_0.0001_7_window_7,nonlinear,7,normal_KL,deep_mlp,64,2,0.0001,0.26,0.25333333333333324,0.2884999999999998,0.48675793650793664,0.3381043650793651,51527,7,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162803_10_0.0001_7_window_10,nonlinear,7,normal_KL,deep_mlp,64,2,0.0001,0.3,0.2699999999999999,0.2866666666666665,0.4570992063492062,0.33383968253968244,51914,10,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162848_1_0.0001_8_window_1,nonlinear,8,normal_KL,deep_mlp,64,2,0.0001,0.26,0.28666666666666657,0.2994999999999999,0.4880277777777779,0.34122182539682533,50753,1,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_162936_3_0.0001_8_window_3,nonlinear,8,normal_KL,deep_mlp,64,2,0.0001,0.31,0.32166666666666655,0.36150000000000004,0.514126984126984,0.3825321428571428,51011,3,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163022_5_0.0001_8_window_5,nonlinear,8,normal_KL,deep_mlp,64,2,0.0001,0.23,0.2566666666666666,0.30083333333333323,0.446904761904762,0.3197226190476191,51269,5,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163110_7_0.0001_8_window_7,nonlinear,8,normal_KL,deep_mlp,64,2,0.0001,0.26,0.2683333333333333,0.2799999999999998,0.4684563492063494,0.3305285714285714,51527,7,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163157_10_0.0001_8_window_10,nonlinear,8,normal_KL,deep_mlp,64,2,0.0001,0.3,0.3,0.2908333333333332,0.47605555555555545,0.3444853174603174,51914,10,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163245_1_0.0001_9_window_1,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.31,0.3133333333333333,0.3398333333333332,0.5492658730158732,0.38864126984126984,50753,1,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163330_3_0.0001_9_window_3,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.3,0.30833333333333324,0.359,0.5189444444444444,0.3838611111111111,51011,3,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163415_5_0.0001_9_window_5,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.24,0.2549999999999999,0.3131666666666666,0.4525952380952382,0.3232666666666667,51269,5,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163501_7_0.0001_9_window_7,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.24,0.2516666666666666,0.29233333333333317,0.45451587301587304,0.31288373015873017,51527,7,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
deep_mlp_(no mean)_normal_KL16_163548_10_0.0001_9_window_10,nonlinear,9,normal_KL,deep_mlp,64,2,0.0001,0.28,0.2683333333333332,0.2886666666666665,0.4687380952380952,0.3381738095238095,51914,10,0,100,0,0,64,2,20,0,mag_phase,attention,iTransformer
nonlinearrcd_(no mean)_normal_KL16_163635_1_0.0001_7_window_1,nonlinear,7,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_163735_1_0.0001_7_window_1,nonlinear,7,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
