scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL23_123922_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.07,0.09333333333333332,0.12516666666666665,0.22283333333333324,0.14086666666666664,52172,12,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124000_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.1,0.1335,0.23099999999999984,0.15274999999999994,50753,1,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124040_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.12,0.10666666666666667,0.113,0.2183333333333332,0.1468833333333333,51269,5,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124119_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.0833333333333333,0.1085,0.21416666666666662,0.13246666666666668,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124200_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.06,0.09333333333333331,0.115,0.23216666666666658,0.13663333333333333,51914,10,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124240_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.13,0.09333333333333332,0.11416666666666664,0.22066666666666657,0.1377333333333333,52172,12,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
lotka_volterradeep_mlp_(no mean)_normal_KL23_183439_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.76,0.5233333333333333,0.4933333333333335,0.6621666666666666,0.58755,258600,1,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_183716_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.98,0.7799999999999998,0.7211666666666665,0.8214999999999998,0.8028666666666666,1293000,5,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_184410_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.99,0.7900000000000001,0.7078333333333336,0.7946666666666665,0.7940833333333334,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_185402_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.93,0.7433333333333334,0.6843333333333333,0.8131666666666661,0.7741499999999999,2586000,10,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_190944_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.92,0.7133333333333333,0.6638333333333332,0.8121666666666667,0.7595833333333333,3103200,12,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
