scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_055820_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.93,0.8833333333333333,0.881333333333333,0.897055555555555,0.8879781746031744,185683,5,0,100,0,0,32,2
nonlineardeep_mlp_(no mean)_normal_KL15_055925_7_0.0001_1_window_7,nonlinear,1,normal_KL,deep_mlp,32,2,0.0001,0.95,0.8949999999999999,0.8688333333333328,0.8991388888888888,0.8919392857142855,825300,7,0,100,0,0,32,2
nonlineardeep_mlp_(no mean)_normal_KL15_060048_7_0.0001_2_window_7,nonlinear,2,normal_KL,deep_mlp,32,2,0.0001,0.94,0.8816666666666666,0.8684999999999995,0.8888373015873015,0.8850670634920632,825300,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_060215_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.9,0.8516666666666669,0.8279999999999995,0.8789880952380951,0.8575416666666665,146947,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_060314_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.91,0.8616666666666667,0.8364999999999995,0.8801706349206349,0.8628361111111109,146947,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_060412_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.9,0.8516666666666669,0.8259999999999995,0.8800992063492061,0.8574527777777778,146947,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_060510_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.9,0.8616666666666667,0.8344999999999995,0.8801706349206349,0.8609694444444443,146947,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_060608_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.91,0.8649999999999999,0.8679999999999997,0.8916150793650793,0.8776714285714284,185779,7,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_060718_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.95,0.8900000000000001,0.8709999999999997,0.8916150793650792,0.8848166666666666,185779,7,0,100,0,0,32,2
nonlineardeep_mlp_(no mean)_normal_KL15_060829_10_0.0001_1_window_10,nonlinear,1,normal_KL,deep_mlp,32,2,0.0001,0.93,0.87,0.864833333333333,0.899265873015873,0.8826980158730159,1179000,10,0,100,0,0,32,2
nonlineardeep_mlp_(no mean)_normal_KL15_061020_10_0.0001_2_window_10,nonlinear,2,normal_KL,deep_mlp,32,2,0.0001,0.96,0.8783333333333333,0.8676666666666663,0.8946031746031747,0.8868972222222222,1179000,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_061207_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.91,0.8466666666666669,0.8339999999999996,0.8764047619047619,0.8568384920634922,147043,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_061312_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.91,0.8249999999999998,0.8454999999999997,0.8808769841269841,0.858267857142857,147043,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_061418_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.91,0.8466666666666669,0.8339999999999996,0.8780714285714286,0.8571718253968255,147043,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_061521_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.91,0.8249999999999998,0.8454999999999997,0.8808769841269841,0.8585178571428571,147043,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_061626_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.92,0.8866666666666666,0.8594999999999996,0.8950714285714285,0.883088492063492,185939,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_061743_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.92,0.8749999999999999,0.8709999999999997,0.9001706349206348,0.8852515873015874,185939,10,0,100,0,0,32,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_101942_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.85,0.8249999999999997,0.8821984126984124,0.861092857142857,315619,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_102027_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.88,0.8616666666666667,0.8446666666666662,0.8778769841269839,0.8587738095238094,315619,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_102111_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.9,0.85,0.8249999999999997,0.8821984126984124,0.861092857142857,315619,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_102157_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.88,0.8616666666666667,0.8446666666666662,0.8778769841269839,0.8587738095238094,315619,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_102244_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.91,0.8566666666666666,0.8369999999999996,0.8870476190476186,0.8617384920634921,417267,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_102334_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.93,0.8633333333333334,0.8351666666666664,0.8868253968253964,0.8643563492063491,417267,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_102425_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.94,0.8783333333333334,0.869166666666666,0.8839761904761904,0.8772579365079365,315875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_102522_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.94,0.8933333333333334,0.8636666666666664,0.894055555555555,0.880729365079365,315875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_102618_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.94,0.8716666666666667,0.8661666666666662,0.8828373015873013,0.8758218253968252,315875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_102713_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.94,0.8933333333333334,0.8676666666666664,0.8914999999999997,0.8829087301587301,315875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_102809_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.93,0.8750000000000001,0.8596666666666662,0.8974642857142855,0.8828214285714286,417651,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_102912_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.8766666666666666,0.8789999999999997,0.8892619047619044,0.8849059523809523,417651,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_103017_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.8566666666666666,0.8344999999999995,0.8754325396825396,0.8624432539682539,316003,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_103117_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.91,0.8633333333333334,0.8621666666666663,0.8754325396825395,0.8700753968253967,316003,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_103217_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.91,0.8466666666666667,0.843666666666666,0.8772936507936506,0.8633253968253966,316003,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_103316_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.91,0.8633333333333334,0.8641666666666662,0.8765436507936506,0.8708865079365078,316003,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_103418_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.8899999999999999,0.8753333333333329,0.9043333333333333,0.884967857142857,417843,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_103531_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.9,0.8900000000000001,0.877333333333333,0.8928214285714284,0.8785444444444444,417843,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_103642_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.92,0.8666666666666668,0.8489999999999995,0.8750873015873016,0.8669281746031746,316195,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_103748_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.94,0.8600000000000001,0.8574999999999996,0.8819603174603174,0.8722007936507934,316195,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_103856_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.92,0.8666666666666668,0.8469999999999994,0.876515873015873,0.8667555555555555,316195,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_104002_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.94,0.8600000000000001,0.8566666666666662,0.8836269841269843,0.8725047619047619,316195,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_104110_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.8749999999999999,0.870833333333333,0.881436507936508,0.8797059523809523,418163,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_104233_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.91,0.8666666666666667,0.8596666666666664,0.9008373015873016,0.8744162698412697,418163,10,0,100,0,0,64,2



more non linear
nonlineardeep_mlp_(no mean)_normal_KL15_105441_1_0.0001_1_window_1,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.88,0.915,0.9628333333333333,1.0,0.9612833333333333,60108,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_105526_1_0.0001_2_window_1,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.87,0.9216666666666667,0.9645,1.0,0.9603666666666667,60108,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_105610_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.88,0.9116666666666667,0.9728333333333333,1.0,0.9615333333333334,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_105655_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.87,0.9066666666666667,0.9708333333333333,1.0,0.9583333333333333,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_105740_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.88,0.9116666666666667,0.9728333333333333,1.0,0.9615333333333334,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_105825_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.87,0.9066666666666667,0.9708333333333333,1.0,0.9583333333333333,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_105910_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.88,0.9066666666666667,0.9674999999999998,1.0,0.9606666666666668,168025,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_105959_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.89,0.9183333333333334,0.9599999999999999,1.0,0.9619166666666666,168025,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_110052_5_0.0001_1_window_5,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.88,0.9550000000000002,0.9788333333333332,1.0,0.9718833333333332,300540,5,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_110202_5_0.0001_2_window_5,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.88,0.9483333333333335,0.9808333333333333,1.0,0.9699166666666666,300540,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_110315_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.9266666666666665,0.975,1.0,0.96775,113589,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_110409_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.89,0.9199999999999998,0.9776666666666667,1.0,0.9654333333333334,113589,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_110502_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.9,0.9266666666666665,0.975,1.0,0.9670833333333334,113589,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_110557_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.89,0.9183333333333333,0.9776666666666667,1.0,0.9652666666666667,113589,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_110651_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.9,0.92,0.972,1.0,0.9660333333333334,168409,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_110755_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.87,0.9216666666666665,0.9823333333333334,1.0,0.9663166666666667,168409,5,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_110900_7_0.0001_1_window_7,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.87,0.9516666666666667,0.9808333333333333,1.0,0.9685,420756,7,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_111025_7_0.0001_2_window_7,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.87,0.9516666666666667,0.9843333333333333,1.0,0.9701000000000001,420756,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_111151_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.87,0.925,0.9658333333333331,1.0,0.96175,113717,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_111250_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.89,0.9416666666666668,0.9761666666666666,1.0,0.9697000000000001,113717,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_111348_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.87,0.9333333333333332,0.9633333333333332,1.0,0.9620833333333334,113717,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_111445_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.89,0.9416666666666668,0.9811666666666666,1.0,0.9702,113717,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_111542_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.88,0.9183333333333334,0.9658333333333333,1.0,0.9623333333333333,168601,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_111649_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.88,0.9183333333333334,0.9748333333333333,1.0,0.9652333333333333,168601,7,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_111801_10_0.0001_1_window_10,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.89,0.945,0.9783333333333333,1.0,0.9695833333333332,601080,10,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_111950_10_0.0001_2_window_10,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.89,0.9433333333333335,0.9753333333333333,1.0,0.9686166666666667,601080,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_112138_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.87,0.9183333333333333,0.9625,1.0,0.9616666666666667,113909,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_112240_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.85,0.8983333333333333,0.9726666666666667,1.0,0.9540166666666666,113909,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_112345_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.87,0.9183333333333333,0.96,1.0,0.9614166666666666,113909,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_112450_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.85,0.9016666666666667,0.9726666666666667,1.0,0.9537666666666667,113909,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_112552_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.89,0.9283333333333332,0.9674999999999998,1.0,0.9649166666666666,168921,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_112707_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.88,0.9116666666666666,0.9778333333333333,1.0,0.9648666666666668,168921,10,0,100,0,0,64,2


more noise
nonlineardeep_mlp_(no mean)_normal_KL15_113243_1_0.0001_1_window_1,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.66,0.7283333333333332,0.9034999999999996,1.0,0.8801,60108,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_113327_1_0.0001_2_window_1,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.68,0.7349999999999999,0.9051666666666666,1.0,0.8826833333333333,60108,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_113409_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.64,0.7333333333333333,0.8933333333333333,1.0,0.87775,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_113455_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.68,0.7216666666666665,0.9033333333333333,1.0,0.88375,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_113539_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.64,0.7333333333333333,0.8933333333333333,1.0,0.87775,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_113626_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.68,0.7216666666666665,0.9033333333333333,1.0,0.88375,113333,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_113712_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.69,0.7433333333333332,0.9068333333333333,1.0,0.8870166666666666,168025,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_113803_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.7,0.7299999999999999,0.8963333333333332,1.0,0.8834666666666667,168025,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_113857_5_0.0001_1_window_5,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.65,0.7666666666666666,0.9079999999999998,1.0,0.8869666666666667,300540,5,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_114008_5_0.0001_2_window_5,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.7,0.7466666666666665,0.8968333333333333,1.0,0.8901833333333332,300540,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_114119_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.68,0.73,0.9088333333333332,1.0,0.8839666666666666,113589,5,0,100,0,0,64,2
15vars (normal noise)
nonlineardeep_mlp_(no mean)_normal_KL15_114621_1_0.0001_1_window_1,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.92,0.8633333333333333,0.8734999999999996,0.9367420634920631,0.8944484126984127,90375,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_114704_1_0.0001_2_window_1,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.91,0.8700000000000001,0.8709999999999996,0.9335079365079362,0.8954809523809523,90375,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_114748_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.91,0.8716666666666667,0.8624999999999994,0.9234682539682538,0.8882884920634918,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_114834_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.92,0.8766666666666665,0.8734999999999994,0.9191349206349202,0.8936027777777775,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_114920_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.91,0.8716666666666667,0.8624999999999994,0.9234682539682538,0.8882884920634918,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_115006_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.92,0.8766666666666665,0.8734999999999994,0.9191349206349202,0.8936027777777775,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_115053_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.8983333333333334,0.8584999999999994,0.9345634920634915,0.8983992063492062,316642,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_115144_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.93,0.89,0.8938333333333327,0.930551587301587,0.9014599206349203,316642,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_115238_5_0.0001_1_window_5,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.92,0.891666666666667,0.8883333333333329,0.9494206349206346,0.902238492063492,451875,5,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_115352_5_0.0001_2_window_5,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.93,0.8916666666666668,0.8818333333333329,0.9503968253968251,0.9063154761904763,451875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_115507_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.8883333333333334,0.8729999999999997,0.9438968253968253,0.8980297619047619,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_115602_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.92,0.8900000000000002,0.8838333333333328,0.9411746031746029,0.9028154761904762,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_115659_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.9,0.8850000000000001,0.8829999999999997,0.940563492063492,0.8988059523809522,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_115754_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.93,0.8833333333333335,0.8851666666666661,0.9411746031746029,0.9036829365079363,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_115851_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.9100000000000001,0.8858333333333328,0.945662698412698,0.9099948412698412,317026,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_115957_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.8783333333333334,0.8834999999999995,0.9436150793650792,0.9017063492063491,317026,5,0,100,0,0,64,2
