scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
lotka_volterradeep_mlp_(no mean)_normal_KL21_191009_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,128,2,0.0001,0.41,0.3366666666666667,0.2970000000000001,0.36650000000000005,0.3459500000000001,504000,7,1,5000,0,0,128,2,20,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_191400_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,128,2,0.0001,0.42,0.33666666666666667,0.29416666666666674,0.3663333333333334,0.34306666666666674,504000,7,1,5000,0,0,128,2,20,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_191807_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,128,2,0.0001,0.71,0.47666666666666657,0.4133333333333332,0.508,0.49701666666666655,1050000,7,1,5000,0,0,128,2,30,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_192358_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,128,2,0.0001,0.75,0.47666666666666674,0.43766666666666654,0.4971666666666666,0.5073999999999999,1050000,7,1,5000,0,0,128,2,30,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_192939_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,128,2,0.0001,0.9,0.6233333333333332,0.5346666666666666,0.6176666666666665,0.6272166666666666,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_193808_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,128,2,0.0001,0.91,0.6266666666666665,0.5478333333333333,0.6386666666666665,0.6418999999999999,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_194604_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,128,2,0.0001,0.98,0.7366666666666668,0.6388333333333333,0.752833333333333,0.7403666666666666,2784600,7,1,5000,0,0,128,2,50,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL21_195740_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,128,2,0.0001,0.96,0.7333333333333336,0.6643333333333331,0.7629999999999997,0.7518666666666667,2784600,7,1,5000,0,0,128,2,50,1.1,normal,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_200935_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.42,0.32333333333333336,0.2838333333333334,0.36800000000000005,0.3424666666666667,418663,7,0,100,0,0,64,2,20,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_201157_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.39,0.32,0.29950000000000004,0.38116666666666665,0.34321666666666667,418663,7,0,100,0,0,64,2,20,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_201421_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.73,0.4933333333333333,0.4146666666666665,0.5238333333333333,0.5089666666666666,659623,7,0,100,0,0,64,2,30,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_201718_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.71,0.45666666666666667,0.4099999999999999,0.5225,0.49461666666666665,659623,7,0,100,0,0,64,2,30,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_202015_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.88,0.6033333333333332,0.5339999999999999,0.6634999999999998,0.6342166666666665,952583,7,0,100,0,0,64,2,40,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_202355_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.89,0.5899999999999999,0.5201666666666666,0.6816666666666665,0.6344333333333333,952583,7,0,100,0,0,64,2,40,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_202734_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.95,0.6999999999999997,0.6256666666666666,0.785833333333333,0.7397833333333331,1297543,7,0,100,0,0,64,2,50,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_203205_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.96,0.6866666666666665,0.6279999999999999,0.8046666666666665,0.7395166666666666,1297543,7,0,100,0,0,64,2,50,1.1,mag_phase,gated,aerca_based
deep_mlp_(no mean)_normal_KL21_203655_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.1,0.08333333333333331,0.0975,0.18799999999999997,0.12249999999999998,126504,7,0,100,0,0,128,2,20,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_203744_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.1,0.10333333333333336,0.1065,0.20816666666666667,0.13386666666666666,51527,7,0,100,0,0,128,2,20,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_203824_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.09,0.0733333333333333,0.09666666666666668,0.19516666666666668,0.11795,126504,7,0,100,0,0,128,2,20,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_203912_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.07,0.08333333333333331,0.11183333333333335,0.2166666666666667,0.13561666666666666,51527,7,0,100,0,0,128,2,20,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_203951_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.12,0.09333333333333331,0.10333333333333333,0.2008333333333333,0.13106666666666666,133564,7,0,100,0,0,128,2,30,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204040_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.1,0.10333333333333333,0.12100000000000001,0.23049999999999987,0.1439833333333333,51527,7,0,100,0,0,128,2,30,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_204119_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.0733333333333333,0.10766666666666667,0.2065,0.13184999999999997,133564,7,0,100,0,0,128,2,30,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204208_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.07,0.09666666666666666,0.11983333333333335,0.24283333333333332,0.14158333333333334,51527,7,0,100,0,0,128,2,30,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_204247_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.11,0.11,0.11616666666666667,0.2211666666666666,0.14564999999999997,140624,7,0,100,0,0,128,2,40,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204338_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.1,0.09666666666666666,0.109,0.2123333333333332,0.1371333333333333,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_204418_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.08,0.11333333333333336,0.1363333333333333,0.23316666666666652,0.14994999999999997,140624,7,0,100,0,0,128,2,40,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204507_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.09333333333333334,0.124,0.21483333333333327,0.14691666666666664,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_204547_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.06,0.07666666666666665,0.09966666666666668,0.20283333333333325,0.11934999999999998,147684,7,0,100,0,0,128,2,50,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204636_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.07,0.10333333333333333,0.1145,0.21816666666666656,0.13151666666666667,51527,7,0,100,0,0,128,2,50,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_204716_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.07,0.06999999999999998,0.09383333333333332,0.18649999999999994,0.11673333333333333,147684,7,0,100,0,0,128,2,50,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_204805_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.09,0.08666666666666666,0.10966666666666665,0.22949999999999995,0.14236666666666667,51527,7,0,100,0,0,128,2,50,1.1,normal,gated,iTransformer
