scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL11_130124_10_0.0001_2_window_10,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.30000000000000004,0.43999999999999995,0.5050000000000001,0.58,0.48950000000000005,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL11_130520_10_0.0001_3_window_10,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.25,0.40499999999999997,0.4600000000000001,0.54,0.44775,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL11_130928_10_0.0001_4_window_10,swat,4,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.11499999999999999,0.19499999999999998,0.26,0.365,0.271,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL11_131330_10_0.0001_5_window_10,swat,5,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.25,0.33,0.375,0.4774999999999999,0.37625000000000003,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL11_131714_10_0.0001_6_window_10,swat,6,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.215,0.27,0.305,0.36,0.303,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_132131_10_0.0001_1_window_10,swat,1,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.30999999999999994,0.38,0.42000000000000004,0.48999999999999994,0.41374999999999995,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_132630_10_0.0001_2_window_10,swat,2,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.325,0.40499999999999997,0.425,0.47000000000000003,0.422,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_133128_10_0.0001_3_window_10,swat,3,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.40499999999999997,0.4699999999999999,0.47749999999999987,0.53,0.48149999999999993,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_133626_10_0.0001_4_window_10,swat,4,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.375,0.42000000000000004,0.44499999999999995,0.4600000000000001,0.4345,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_134053_10_0.0001_5_window_10,swat,5,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.29500000000000004,0.35,0.4499999999999999,0.5325,0.43274999999999997,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_crossattn_(no mean)_normal_KL11_134521_10_0.0001_6_window_10,swat,6,normal_KL,TemporalGNN_Attention_crossattn,256,2,0.0001,0.305,0.35500000000000004,0.365,0.39,0.36350000000000005,8539876,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_(no mean)_normal_KL11_144848_10_1e-05_1_window_10,swat,1,normal_KL,TemporalGNN_Attention,256,2,1e-05,0.16499999999999998,0.20500000000000002,0.28500000000000003,0.36,0.27649999999999997,6414267,10,0,1000,0,0,256,2
swatTemporalGNN_Attention_(no mean)_normal_KL11_145328_10_1e-05_2_window_10,swat,2,normal_KL,TemporalGNN_Attention,256,2,1e-05,0.125,0.19,0.24500000000000002,0.35500000000000004,0.2525,6414267,10,0,1000,0,0,256,2
