scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL23_123922_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.07,0.09333333333333332,0.12516666666666665,0.22283333333333324,0.14086666666666664,52172,12,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124000_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.1,0.1335,0.23099999999999984,0.15274999999999994,50753,1,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124040_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.12,0.10666666666666667,0.113,0.2183333333333332,0.1468833333333333,51269,5,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124119_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.11,0.0833333333333333,0.1085,0.21416666666666662,0.13246666666666668,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124200_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.06,0.09333333333333331,0.115,0.23216666666666658,0.13663333333333333,51914,10,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL23_124240_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.13,0.09333333333333332,0.11416666666666664,0.22066666666666657,0.1377333333333333,52172,12,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
lotka_volterradeep_mlp_(no mean)_normal_KL23_183439_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.76,0.5233333333333333,0.4933333333333335,0.6621666666666666,0.58755,258600,1,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_183716_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.98,0.7799999999999998,0.7211666666666665,0.8214999999999998,0.8028666666666666,1293000,5,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_184410_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.99,0.7900000000000001,0.7078333333333336,0.7946666666666665,0.7940833333333334,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_185402_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.93,0.7433333333333334,0.6843333333333333,0.8131666666666661,0.7741499999999999,2586000,10,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_190944_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,deep_mlp,256,2,0.0001,0.92,0.7133333333333333,0.6638333333333332,0.8121666666666667,0.7595833333333333,3103200,12,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_192759_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,deep_mlp,256,2,0.0001,0.73,0.5399999999999999,0.5038333333333334,0.6588333333333334,0.5924833333333334,258600,1,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_192902_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,deep_mlp,256,2,0.0001,0.97,0.7899999999999998,0.7233333333333334,0.8211666666666665,0.8070333333333334,1293000,5,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_193418_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,256,2,0.0001,0.98,0.7299999999999998,0.6703333333333333,0.8046666666666669,0.7725,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_194249_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,deep_mlp,256,2,0.0001,0.94,0.7266666666666667,0.6536666666666666,0.821,0.7644333333333332,2586000,10,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_195700_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,deep_mlp,256,2,0.0001,0.94,0.6933333333333329,0.6691666666666665,0.7978333333333331,0.7556666666666665,3103200,12,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_201540_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,deep_mlp,256,2,0.0001,0.73,0.51,0.46799999999999997,0.6639999999999999,0.5733499999999999,258600,1,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_201639_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,deep_mlp,256,2,0.0001,0.98,0.7933333333333334,0.7056666666666663,0.8068333333333334,0.8001999999999999,1293000,5,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_202152_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,256,2,0.0001,0.94,0.7733333333333335,0.7121666666666665,0.8430000000000001,0.8064166666666667,1810200,7,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_203000_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,deep_mlp,256,2,0.0001,0.97,0.6933333333333331,0.6298333333333332,0.7894999999999999,0.7489333333333332,2586000,10,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterradeep_mlp_(no mean)_normal_KL23_204320_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,deep_mlp,256,2,0.0001,0.95,0.7333333333333332,0.6571666666666665,0.8144999999999999,0.7666833333333332,3103200,12,1,5000,0,0,128,2,40,1.1,normal,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_085347_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.8979999999999992,0.6826666666666662,0.6916666666666669,0.9132333333333331,0.7939599999999998,418087,1,0,100,0,0,64,2,20,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_230632_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,GVAR,64,2,0.0001,0.7659999999999993,0.5413333333333333,0.5290333333333332,0.6985000000000003,0.6193033333333334,86200,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_231020_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,GVAR,64,2,0.0001,0.6240000000000001,0.49333333333333357,0.5073333333333331,0.6998666666666664,0.5841633333333334,431000,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_231418_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,GVAR,64,2,0.0001,0.5499999999999999,0.4153333333333332,0.44386666666666663,0.6437000000000002,0.5132966666666666,603400,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_231818_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,GVAR,64,2,0.0001,0.4799999999999997,0.3873333333333331,0.39663333333333317,0.6038000000000002,0.46796999999999994,862000,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232228_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,GVAR,64,2,0.0001,0.44599999999999995,0.34799999999999975,0.37653333333333344,0.5756666666666669,0.4449166666666667,1034400,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232403_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,GVAR,64,2,0.0001,0.7779999999999994,0.5593333333333331,0.5398000000000001,0.7114999999999996,0.6304233333333332,86200,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232505_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,GVAR,64,2,0.0001,0.654,0.49866666666666665,0.5235333333333332,0.7140666666666664,0.5982000000000001,431000,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232622_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,GVAR,64,2,0.0001,0.5579999999999999,0.4139999999999999,0.4147666666666667,0.6200333333333333,0.49767333333333336,603400,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232742_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,GVAR,64,2,0.0001,0.43999999999999984,0.3219999999999996,0.3612999999999999,0.5723999999999999,0.43126999999999993,862000,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_232914_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,GVAR,64,2,0.0001,0.37799999999999995,0.31666666666666626,0.3416333333333332,0.5330666666666667,0.4032799999999999,1034400,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_233050_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,GVAR,64,2,0.0001,0.7459999999999998,0.5393333333333332,0.5227,0.7047666666666665,0.61426,86200,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_233201_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,GVAR,64,2,0.0001,0.6459999999999997,0.49199999999999994,0.5109,0.699,0.5885066666666667,431000,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_233315_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,GVAR,64,2,0.0001,0.5720000000000001,0.42533333333333334,0.45076666666666654,0.6370333333333335,0.5192499999999999,603400,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_233438_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,GVAR,64,2,0.0001,0.5299999999999998,0.38866666666666644,0.4127999999999999,0.5824000000000004,0.47628000000000004,862000,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterraGVAR_(no mean)_normal_KL18_233612_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,GVAR,64,2,0.0001,0.4380000000000001,0.33666666666666645,0.3666666666666665,0.5645,0.43106,1034400,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_234034_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,causalrca,256,2,0.0001,0.9679999999999996,0.7546666666666663,0.6496666666666667,0.7621333333333332,0.7512999999999999,3972,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_234428_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,causalrca,256,2,0.0001,0.9679999999999996,0.7539999999999997,0.6496666666666667,0.7621333333333332,0.7511666666666665,3972,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_234820_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,causalrca,256,2,0.0001,0.9679999999999996,0.7546666666666663,0.6496666666666667,0.7621333333333332,0.7512999999999999,3972,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_235211_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,causalrca,256,2,0.0001,0.9679999999999996,0.7546666666666663,0.6496666666666667,0.7621333333333332,0.7511933333333332,3972,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_235603_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,causalrca,256,2,0.0001,0.9679999999999996,0.7546666666666663,0.6496666666666667,0.7621333333333332,0.7512433333333333,3972,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_235715_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,causalrca,256,2,0.0001,0.9619999999999997,0.7353333333333332,0.6373000000000002,0.7651999999999998,0.7441066666666667,3972,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_235825_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,causalrca,256,2,0.0001,0.9619999999999997,0.7353333333333332,0.6377000000000002,0.7651999999999998,0.7440800000000001,3972,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL18_235935_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,causalrca,256,2,0.0001,0.9619999999999997,0.7346666666666664,0.6373000000000002,0.7651999999999998,0.7437333333333334,3972,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000045_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,causalrca,256,2,0.0001,0.9619999999999997,0.7353333333333332,0.6369000000000002,0.7646999999999998,0.7437099999999999,3972,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000155_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,causalrca,256,2,0.0001,0.9619999999999997,0.7346666666666664,0.6377000000000002,0.7651999999999998,0.7437833333333332,3972,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000310_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,causalrca,256,2,0.0001,0.9599999999999995,0.7346666666666662,0.6376666666666668,0.7606666666666665,0.7408333333333332,3972,1,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000419_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,causalrca,256,2,0.0001,0.9599999999999995,0.7346666666666662,0.6376666666666668,0.7599999999999999,0.7407666666666666,3972,5,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000536_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,causalrca,256,2,0.0001,0.9599999999999995,0.7353333333333328,0.6370000000000001,0.7593333333333332,0.7405566666666666,3972,7,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000647_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,causalrca,256,2,0.0001,0.9599999999999995,0.7359999999999995,0.6376666666666668,0.7599999999999999,0.7410699999999999,3972,10,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
lotka_volterracausalrca_(no mean)_normal_KL19_000758_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,causalrca,256,2,0.0001,0.9599999999999995,0.7353333333333328,0.6365000000000002,0.7594999999999998,0.74059,3972,12,0,100,0,0,128,2,40,1.1,mag_phase,attention,aerca_based
