scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
swatTemporalGNN_Attention_(no mean)_normal_KL22_113352_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention,256,2,0.0001,0.2785714285714286,0.3928571428571429,0.42142857142857143,0.44642857142857145,0.4046428571428572,6413499,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_113801_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2285714285714286,0.24285714285714288,0.3285714285714286,0.4000000000000001,0.32357142857142857,8012260,7,0,1000,0,0,256,2,51,0,normal,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_114159_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2857142857142857,0.3285714285714286,0.3642857142857143,0.3857142857142858,0.355,8025573,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_114626_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2857142857142857,0.37142857142857144,0.39642857142857146,0.4178571428571428,0.38678571428571423,8012260,7,0,1000,0,0,256,2,51,0,normal,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_115117_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2857142857142857,0.3642857142857143,0.39642857142857146,0.4321428571428572,0.38642857142857145,21545263,7,0,1000,0,0,256,2,51,0,normal,concat,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_115743_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.20714285714285716,0.22142857142857145,0.24285714285714288,0.2857142857142858,0.2507142857142857,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_120143_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.32142857142857145,0.3642857142857144,0.3785714285714286,0.3928571428571429,0.37500000000000006,8030826,7,0,1000,0,0,256,2,51,0,mag_phase,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_120632_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.29285714285714287,0.375,0.4214285714285714,0.475,0.40857142857142853,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_121109_7_0.0001_1_window_7,swat,1,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2857142857142857,0.3714285714285715,0.39642857142857146,0.42499999999999993,0.38607142857142857,21550516,7,0,1000,0,0,256,2,51,0,mag_phase,concat,aerca_based
swatTemporalGNN_Attention_(no mean)_normal_KL22_121738_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention,256,2,0.0001,0.2357142857142857,0.34285714285714286,0.41428571428571426,0.48571428571428565,0.40499999999999997,6413499,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_122140_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.22142857142857145,0.3214285714285715,0.3714285714285715,0.42857142857142866,0.3621428571428572,8012260,7,0,1000,0,0,256,2,51,0,normal,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_122549_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2928571428571428,0.3214285714285715,0.35,0.4428571428571429,0.3707142857142857,8025573,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_123007_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2571428571428572,0.34285714285714286,0.35000000000000003,0.3928571428571429,0.35,8012260,7,0,1000,0,0,256,2,51,0,normal,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_123422_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2357142857142857,0.35714285714285715,0.3857142857142858,0.43571428571428567,0.36714285714285716,21545263,7,0,1000,0,0,256,2,51,0,normal,concat,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_124028_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.26428571428571435,0.3142857142857144,0.3214285714285715,0.3714285714285715,0.3285714285714286,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_124445_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.30714285714285716,0.34285714285714286,0.3785714285714286,0.4142857142857143,0.3707142857142857,8030826,7,0,1000,0,0,256,2,51,0,mag_phase,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_124907_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.32142857142857145,0.45,0.48571428571428565,0.5071428571428571,0.4607142857142857,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_125347_7_0.0001_2_window_7,swat,2,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2285714285714286,0.3428571428571429,0.38571428571428573,0.4571428571428572,0.38000000000000006,21550516,7,0,1000,0,0,256,2,51,0,mag_phase,concat,aerca_based
swatTemporalGNN_Attention_(no mean)_normal_KL22_130001_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention,256,2,0.0001,0.24285714285714283,0.3107142857142857,0.325,0.46785714285714286,0.3525,6413499,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_130426_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2571428571428572,0.35,0.41428571428571426,0.46428571428571425,0.39357142857142857,8012260,7,0,1000,0,0,256,2,51,0,normal,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_130815_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.1357142857142857,0.24285714285714288,0.28571428571428575,0.34285714285714286,0.2721428571428572,8025573,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_131209_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.22142857142857145,0.3642857142857143,0.42857142857142866,0.4892857142857143,0.4060714285714286,8012260,7,0,1000,0,0,256,2,51,0,normal,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_131654_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.12142857142857141,0.28571428571428575,0.37142857142857144,0.45000000000000007,0.34500000000000003,21545263,7,0,1000,0,0,256,2,51,0,normal,concat,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_132330_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.17142857142857143,0.41428571428571426,0.4642857142857143,0.5071428571428571,0.42142857142857143,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,freq_only,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_132719_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.2,0.2785714285714286,0.34285714285714286,0.39642857142857146,0.3246428571428571,8030826,7,0,1000,0,0,256,2,51,0,mag_phase,gated,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_133105_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.02857142857142857,0.09642857142857142,0.1892857142857143,0.2892857142857143,0.18321428571428572,8017513,7,0,1000,0,0,256,2,51,0,mag_phase,sum,aerca_based
swatTemporalGNN_Attention_fourier_(no mean)_normal_KL22_133517_7_0.0001_3_window_7,swat,3,normal_KL,TemporalGNN_Attention_fourier,256,2,0.0001,0.12142857142857141,0.20714285714285716,0.2678571428571429,0.3857142857142858,0.27035714285714285,21550516,7,0,1000,0,0,256,2,51,0,mag_phase,concat,aerca_based
swatTemporalGNN_Attention_(no mean)_normal_KL22_134131_7_0.0001_4_window_7,swat,4,normal_KL,TemporalGNN_Attention,256,2,0.0001,0.15,0.18571428571428572,0.22142857142857145,0.2571428571428572,0.21357142857142858,6413499,7,0,1000,0,0,256,2,51,0,normal,gated,aerca_based
