scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL20_171929_7_0.0001_1_window_7,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.1107142857142857,0.28928571428571426,0.14357142857142854,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_172116_10_0.0001_1_window_10,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06000000000000001,0.1125,0.2775,0.13575,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_172322_12_0.0001_1_window_12,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.10833333333333332,0.21875,0.11979166666666666,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_172542_15_0.0001_1_window_15,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10666666666666666,0.2633333333333333,0.12566666666666668,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_172814_5_0.0001_2_window_5,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.08499999999999999,0.135,0.29500000000000004,0.15300000000000002,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_172954_1_0.0001_2_window_1,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.2,0.325,0.325,0.475,0.3425,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_173105_7_0.0001_2_window_7,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.12499999999999997,0.28928571428571426,0.1414285714285714,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_173256_10_0.0001_2_window_10,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06250000000000001,0.1125,0.2725,0.1325,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_173507_12_0.0001_2_window_12,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.1125,0.2520833333333333,0.12854166666666664,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_173728_15_0.0001_2_window_15,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10666666666666666,0.22666666666666666,0.12,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174001_5_0.0001_3_window_5,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.08499999999999999,0.135,0.345,0.161,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174140_1_0.0001_3_window_1,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.2,0.325,0.325,0.575,0.3625,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174252_7_0.0001_3_window_7,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.1107142857142857,0.3107142857142857,0.14357142857142854,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174443_10_0.0001_3_window_10,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06250000000000001,0.1125,0.2825,0.13799999999999998,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174654_12_0.0001_3_window_12,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.10833333333333332,0.27291666666666664,0.13187500000000002,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_174915_15_0.0001_3_window_15,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10666666666666666,0.2733333333333334,0.12966666666666665,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_175150_5_0.0001_4_window_5,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.08499999999999999,0.135,0.28500000000000003,0.148,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_175329_1_0.0001_4_window_1,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.2,0.325,0.325,0.525,0.35250000000000004,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_175441_7_0.0001_4_window_7,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.1107142857142857,0.33214285714285713,0.1457142857142857,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_175633_10_0.0001_4_window_10,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06000000000000001,0.1125,0.2975,0.13425000000000004,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_175842_12_0.0001_4_window_12,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.10416666666666666,0.28125,0.13083333333333333,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_180104_15_0.0001_4_window_15,swat,4,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10333333333333332,0.2833333333333334,0.134,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
