scheme,dataset_name,seed,correlated_KL,lambda_indep,lambda_corr,shrinkage,global_attention_over_all_lag,local_attention_per_lag,AC@1,AC@3,AC@5,AC@10,Avg@10
msds_gnn_attention_correlated_&_normal14_161609_1_0.0001_0,msds,0,correlated_&_normal,gnn_attention128,0.039603960396039604,0.778877887788779,0.9273927392739274,1.0,0.8123762376237625
msds_gnn_attention_correlated_&_normal14_161930_1_0.0001_1,msds,1,correlated_&_normal,gnn_attention128,0.6039603960396039,0.9917491749174918,0.9966996699669968,1.0,0.954950495049505
msds_gnn_attention_correlated_&_normal14_162248_1_0.0001_2,msds,2,correlated_&_normal,gnn_attention128,0.7623762376237624,0.7986798679867987,0.971947194719472,1.0,0.9143564356435643
msds_gnn_attention_correlated_&_normal14_162408_1_0.0001_3,msds,3,correlated_&_normal,gnn_attention128,0.06930693069306931,0.8333333333333334,0.9917491749174918,1.0,0.8450495049504951
msds_gnn_attention_normal_KL14_180919_1_0.0001_0,msds,0,normal_KL,gnn_attention64old,0.0594059405940594,0.66006600660066,0.9224422442244224,1.0,0.7851485148514852
msds_gnn_attention_normal_KL14_181018_1_0.0001_1,msds,1,normal_KL,gnn_attention64old,0.019801980198019802,0.9686468646864685,0.9917491749174918,1.0,0.8668316831683167
msds_gnn_attention_normal_KL14_181111_1_0.0001_2,msds,2,normal_KL,gnn_attention64old,0.5247524752475248,0.7689768976897691,0.872937293729373,1.0,0.8663366336633664
msds_gnn_attention_normal_KL14_181217_1_0.0001_3,msds,3,normal_KL,gnn_attention64old,0.0594059405940594,0.6996699669966996,0.9224422442244224,1.0,0.803960396039604
msds_gnn_attention_correlated_&_normal14_181326_1_0.0001_0,msds,0,correlated_&_normal,gnn_attention64old,0.5247524752475248,0.773927392739274,0.9521452145214522,1.0,0.8861386138613863
msds_gnn_attention_correlated_&_normal14_181424_1_0.0001_1,msds,1,correlated_&_normal,gnn_attention64old,0.44554455445544555,0.9917491749174918,0.9966996699669968,1.0,0.9381188118811881
msds_gnn_attention_correlated_&_normal14_181608_1_0.0001_2,msds,2,correlated_&_normal,gnn_attention64old,0.07920792079207921,0.7689768976897691,0.8465346534653465,1.0,0.8070957095709572
msds_gnn_attention_correlated_&_normal14_181759_1_0.0001_3,msds,3,correlated_&_normal,gnn_attention64old,0.0594059405940594,0.7689768976897691,0.8927392739273928,1.0,0.8094059405940595
msds_gnn_attention_normal_KL14_182155_1_0.0001_0,msds,0,normal_KL,gnn_attentionNewArch,0.15841584158415842,0.7590759075907592,0.9620462046204621,1.0,0.8382838283828384
msds_gnn_attention_normal_KL14_182247_1_0.0001_1,msds,1,normal_KL,gnn_attentionNewArch,0.0,0.23102310231023102,0.33003300330033,1.0,0.5466996699669966
msds_gnn_attention_normal_KL14_182340_1_0.0001_2,msds,2,normal_KL,gnn_attentionNewArch,0.7623762376237624,0.9372937293729373,0.995049504950495,1.0,0.9531353135313532
msds_gnn_attention_normal_KL14_182449_1_0.0001_3,msds,3,normal_KL,gnn_attentionNewArch,0.7722772277227723,0.9224422442244224,0.9653465346534653,1.0,0.9409240924092408
msds_gnn_attention_correlated_&_normal14_182608_1_0.0001_0,msds,0,correlated_&_normal,gnn_attentionNewArch,0.019801980198019802,0.8135313531353136,0.995049504950495,1.0,0.8305280528052805
msds_gnn_attention_correlated_&_normal14_182708_1_0.0001_1,msds,1,correlated_&_normal,gnn_attentionNewArch,0.16831683168316833,0.4768976897689769,0.9966996699669968,1.0,0.7797029702970297
msds_gnn_attention_correlated_&_normal14_182858_1_0.0001_2,msds,2,correlated_&_normal,gnn_attentionNewArch,0.7722772277227723,0.8382838283828383,0.9966996699669968,1.0,0.9366336633663366
msds_gnn_attention_correlated_&_normal14_183051_1_0.0001_3,msds,3,correlated_&_normal,gnn_attentionNewArch,0.6534653465346535,0.9884488448844884,0.9933993399339933,1.0,0.9603960396039604
msds_gnn_attention_normal_KL14_184114_2_0.0001_0_window_2,msds,0,normal_KL,gnn_attention,0.05555555555555555,0.6825396825396826,0.8571428571428571,1.0,0.7746031746031746
msds_gnn_attention_normal_KL14_184238_2_0.0001_1_window_2,msds,1,normal_KL,gnn_attention,0.0,0.8174603174603174,0.9682539682539683,1.0,0.8380952380952381
msds_gnn_attention_normal_KL14_184345_2_0.0001_2_window_2,msds,2,normal_KL,gnn_attention,0.007936507936507936,0.6587301587301587,0.873015873015873,1.0,0.7714285714285715
msds_gnn_attention_normal_KL14_184533_2_0.0001_3_window_2,msds,3,normal_KL,gnn_attention,0.031746031746031744,0.5079365079365079,0.8650793650793651,1.0,0.7476190476190476
msds_gnn_attention_correlated_&_normal14_184706_2_0.0001_0_window_2,msds,0,correlated_&_normal,gnn_attention,0.6746031746031746,0.6904761904761905,0.9206349206349206,1.0,0.8730158730158731
msds_gnn_attention_correlated_&_normal14_184825_2_0.0001_1_window_2,msds,1,correlated_&_normal,gnn_attention,0.6746031746031746,1.0,1.0,1.0,0.9674603174603174
msds_gnn_attention_correlated_&_normal14_185056_2_0.0001_2_window_2,msds,2,correlated_&_normal,gnn_attention,0.03968253968253968,0.6825396825396826,0.8412698412698413,1.0,0.7492063492063492
msds_gnn_attention_correlated_&_normal14_185338_2_0.0001_3_window_2,msds,3,correlated_&_normal,gnn_attention,0.0,0.15873015873015872,0.8015873015873016,1.0,0.6293650793650795
msds_Mamba_st_mamba_normal_KL14_190247_2_0.0001_0_window_2,msds,0,normal_KL,st_mamba,0.3253968253968254,0.6746031746031746,0.7222222222222222,1.0,0.773015873015873
msds_Mamba_st_mamba_normal_KL14_190626_2_0.0001_1_window_2,msds,1,normal_KL,st_mamba,0.6904761904761905,0.7698412698412699,0.9682539682539683,1.0,0.903968253968254
msds_Mamba_st_mamba_normal_KL14_191149_2_0.0001_2_window_2,msds,2,normal_KL,st_mamba,0.015873015873015872,0.6825396825396826,0.6904761904761905,1.0,0.7238095238095238
msds_Mamba_st_mamba_normal_KL14_191306_2_0.0001_3_window_2,msds,3,normal_KL,st_mamba,0.0,0.031746031746031744,0.5238095238095238,1.0,0.5714285714285714
msds_Mamba_st_mamba_correlated_&_normal14_191634_2_0.0001_0_window_2,msds,0,correlated_&_normal,st_mamba,0.15079365079365079,0.6746031746031746,0.873015873015873,1.0,0.784920634920635
msds_Mamba_st_mamba_correlated_&_normal14_192202_2_0.0001_1_window_2,msds,1,correlated_&_normal,st_mamba,0.6904761904761905,0.7222222222222222,0.7936507936507936,1.0,0.8476190476190476
msds_Mamba_st_mamba_correlated_&_normal14_192715_2_0.0001_2_window_2,msds,2,correlated_&_normal,st_mamba,0.6825396825396826,0.9285714285714286,1.0,1.0,0.946031746031746
msds_Mamba_st_mamba_correlated_&_normal14_192856_2_0.0001_3_window_2,msds,3,correlated_&_normal,st_mamba,0.0,0.48412698412698413,0.9365079365079365,1.0,0.7174603174603175
